kind,author,date,url,uri,text,matched_keyword,parent_url,parent_uri
post,nubesdevenus.bsky.social,2025-09-23T17:52:37.364000+00:00,https://bsky.app/profile/nubesdevenus.bsky.social/post/3lzjigzwgd22c,at://did:plc:eyw5tmthnxdl5u4gvdvmnllf/app.bsky.feed.post/3lzjigzwgd22c,"Trump: “La hepatitis B se transmite sexualmente. No hay razón para ponerle a un bebé que casi acaba de nacer la vacuna contra la hepatitis B, yo diría que esperes a que el bebé tenga 12 años y este formado para darle la Hep B”. Mamita querida, lo que hay que oír.",vacuna,,
post,jesusitter.bsky.social,2025-09-23T16:54:23.332000+00:00,https://bsky.app/profile/jesusitter.bsky.social/post/3lzjf6vqyps2w,at://did:plc:yz2ovg53zu3v5wz6ymlatjzw/app.bsky.feed.post/3lzjf6vqyps2w,"Miento. Esa foto la hice a la semana de adoptarlo, que tuve que ponerle la vacuna de la rabia. Resulta que como no había tenido perro, cuando lo recogí le pregunté a la veterinaria cuánto tenía que darle de comer y le dio la cifra. A la semana, el perro había engordado un kilo y medio...",vacuna,,
post,defensafuentes.bsky.social,2025-09-23T16:52:48.460000+00:00,https://bsky.app/profile/defensafuentes.bsky.social/post/3lzjf43bt7k2e,at://did:plc:heuucy4me3rzribbksy7b7hl/app.bsky.feed.post/3lzjf43bt7k2e,"Por debajo podríamos encontrar a los herederos del Otto Group (pioneros en venta por catálogo), los de Bio'nTech por la vacuna de la COVID... Los de los seguros Würth, las sopas Knorr, Dr. Oetker y no sé si los fundadores de SAP o alguno otro por el estilo.",vacuna,,
post,manuelle.bsky.social,2025-09-23T16:02:22.337000+00:00,https://bsky.app/profile/manuelle.bsky.social/post/3lzjcbvds222a,at://did:plc:3rh62gewium7ituud5r3cfgl/app.bsky.feed.post/3lzjcbvds222a,inspiración: vacuna contra el covid (?,vacuna,,
post,juanelosag.bsky.social,2025-09-23T15:49:47.830000+00:00,https://bsky.app/profile/juanelosag.bsky.social/post/3lzjblfs3rk23,at://did:plc:hyhgh37lgzzitb3flsnf5uzr/app.bsky.feed.post/3lzjblfs3rk23,¿Es el adyuvante AS01 de la vacuna del zóster y del virus respiratorio sincitial la explicación de la disminución del riesgo de desarrollar demencia? www.nature.com/articles/s41...,vacuna,,
post,danidurantes.bsky.social,2025-09-23T15:41:04.235000+00:00,https://bsky.app/profile/danidurantes.bsky.social/post/3lzjb3shkcc2j,at://did:plc:cfmfaklv4o6ntal24dqz7yg4/app.bsky.feed.post/3lzjb3shkcc2j,"Pero eso no quita que es feo estéticamente que te pillen dejando por escrito que te aburre la explicación de tu tutor. Pero vamos, cero dramas. Un martes a las 16h igual no estás a tope para escuchar cómo funciona una vacuna. Y no pasa nada.",vacuna,,
post,axonvet.bsky.social,2025-09-23T15:31:11.407000+00:00,https://bsky.app/profile/axonvet.bsky.social/post/3lzjak5eow62u,at://did:plc:le7cmtvah3rvi54hjxeezshc/app.bsky.feed.post/3lzjak5eow62u,"#axónvet #informaciónveterinaria #saludanimal #gabaderóa #lenguaazul #vacuna 
",vacuna,,
post,eldiario.pr,2025-09-23T15:25:01.233000+00:00,https://bsky.app/profile/eldiario.pr/post/3lzja75fqpt2v,at://did:plc:gvab6lwmscniy2j4g52mt5ue/app.bsky.feed.post/3lzja75fqpt2v,Una vacuna intranasal experimental elimina el virus de la covid-19 en ratones -,vacuna,,
post,cnb-csic.bsky.social,2025-09-23T15:04:14.806864+00:00,https://bsky.app/profile/cnb-csic.bsky.social/post/3lzj6zxjq2e2h,at://did:plc:upvc6l5nvcc2fxzav3htuyjz/app.bsky.feed.post/3lzj6zxjq2e2h,"El equipo de Luis Enjuanes desarrolla una novedosa vacuna frente al virus #SARS-CoV-2.
 
Los ensayos en ratones muestran que protege frente a variantes virales recientes.

@csic.es

ℹ️Más información👇
https://f.mtr.cool/kubbhffuwy",vacuna,,
post,torraleschema.bsky.social,2025-09-23T14:33:35.539000+00:00,https://bsky.app/profile/torraleschema.bsky.social/post/3lzj5d5csuk2g,at://did:plc:zzff7xikgohhuanfodxmuruw/app.bsky.feed.post/3lzj5d5csuk2g,"Tú deberías vacunarte también. Este año hazlo. En cualquier caso, la última vacuna de tu madre fue hace casi un año, mantened un poquito las distancias porsiaca.",vacuna,,
post,luisrogu.bsky.social,2025-09-23T14:27:57.971000+00:00,https://bsky.app/profile/luisrogu.bsky.social/post/3lzj4z3f4l224,at://did:plc:7yoie4squfalcd244zt4bsss/app.bsky.feed.post/3lzj4z3f4l224,"Hijo, es que no puedo evitar ser el primero en todo.😁
Mi madre se vacuna regularmente. El año pasado fue ella la que me lo pegó a mí que las pasé canutas mientras ella tan feliz.
Muchas gracias, Chema😘",vacuna,,
post,ferranofbcn.bsky.social,2025-09-23T13:29:03.978000+00:00,https://bsky.app/profile/ferranofbcn.bsky.social/post/3lzizpr4chk2m,at://did:plc:gh3twzsqsostjlgsp4ivwmf6/app.bsky.feed.post/3lzizpr4chk2m,"Uno que pensaba que lo que iba mal es el iboprufeno, nooo la aspirina, nooo la vacuna de la covid, nooo la tele pública y hasta las pajas!",vacuna,,
post,es-noticias.bsky.social,2025-09-23T12:56:29+00:00,https://bsky.app/profile/es-noticias.bsky.social/post/3lzixvl3fd72n,at://did:plc:7qsf5ypfoelbn4rnizzkhwts/app.bsky.feed.post/3lzixvl3fd72n,"Madrid empieza a vacunar a los adultos frente al virus que causa la neumonía| Mujer y MADRE hoy

https://www.europesays.com/es/133860/

La Comunidad de Madrid ya ofrece la vacuna del Virus Respiratorio Sinticial (VRS) para los mayores de 60…",vacuna,,
post,rfeagas.es,2025-09-23T12:49:51.001000+00:00,https://bsky.app/profile/rfeagas.es/post/3lzixjn4zhc2a,at://did:plc:l76sz7q3e3lh5q5u2nxtbjvs/app.bsky.feed.post/3lzixjn4zhc2a,"🔬 Investigadores del CISA-INIA/CSIC logran una candidata sólida a vacuna contra la fiebre del Valle del Rift.

👉 Alta seguridad, gran eficacia y con potencial de transferencia al sector.

🔗 rfeagas.es/csic-vacuna-...",vacuna,,
post,rosa-msc.bsky.social,2025-09-23T12:34:32.850000+00:00,https://bsky.app/profile/rosa-msc.bsky.social/post/3lziwobjcls2k,at://did:plc:btbnqrctbwaygl42q3efktf6/app.bsky.feed.post/3lziwobjcls2k,"Ayuso tomate un Valium, y la vacuna contra la rabia.",vacuna,,
post,gblancomo.bsky.social,2025-09-23T11:11:54.978000+00:00,https://bsky.app/profile/gblancomo.bsky.social/post/3lzis2jcyrc23,at://did:plc:4o2gmxwks3buqvqgui7icknz/app.bsky.feed.post/3lzis2jcyrc23,"Pues los atropellos también se pueden aprovechar, siempre que digan que estaba confuso por la vacuna que se puso hace 5 años😅",vacuna,,
post,lucrezia-borgia3.bsky.social,2025-09-23T10:57:35.593000+00:00,https://bsky.app/profile/lucrezia-borgia3.bsky.social/post/3lziravqzd22e,at://did:plc:l6w2swmppl63r24nui7ht7lk/app.bsky.feed.post/3lziravqzd22e,"El mismo que dijo que la vacuna del COVID te hacía crecer un enano tomando Coca  cola en la panza.
Siniestro.",vacuna,,
post,agenciasinc.es,2025-09-23T10:26:23.789000+00:00,https://bsky.app/profile/agenciasinc.es/post/3lzipj4nqyc2m,at://did:plc:qcd3dt2a7wsdwnwapio7y2xe/app.bsky.feed.post/3lzipj4nqyc2m,"Un equipo del @csic.es ha desarrollado una novedosa vacuna de nueva generación y administración intranasal frente al virus SARS-CoV-2 que protege frente a las variantes más recientes en los ensayos preclínicos realizados en ratones.

www.agenciasinc.es/Noticias/Una...",vacuna,,
post,csic.es,2025-09-23T09:30:52.334183+00:00,https://bsky.app/profile/csic.es/post/3lzimftqwrn2d,at://did:plc:t5qg6s6nqg42d3h5uxsw3bhs/app.bsky.feed.post/3lzimftqwrn2d,"💉 Una vacuna intranasal experimental desarrollada en el @cnb-csic.bsky.social  elimina el virus del COVID-19 en ratones

👩‍🔬👨‍🔬 Esta vacuna experimental de nueva generación muestra una protección del 100% con la segunda dosis en ensayos preclínicos con roedores 

👉 http://tiny.cc/0vxs001",vacuna,,
post,crisisenpi.bsky.social,2025-09-23T08:59:31.145000+00:00,https://bsky.app/profile/crisisenpi.bsky.social/post/3lziknrihe22f,at://did:plc:3afhd5jskmjh24neui6sw7tf/app.bsky.feed.post/3lziknrihe22f,"Se ha dicho mucho que la vacuna se pone una vez (o las que sean, pero pocas) y ya.
Sin embargo, sin vacunas lo que puedes vender luego son los tratamientos cuando vayan a más esas enfermedades que hoy tienen incidencia mínima.",vacuna,,
post,caixaresearch.bsky.social,2025-09-23T08:26:24.848493+00:00,https://bsky.app/profile/caixaresearch.bsky.social/post/3lziislgrus2q,at://did:plc:ejdmxeey6htqum7q2dtwhs2d/app.bsky.feed.post/3lziislgrus2q,"La bacteria Klebsiella pneumoniae, responsable de infecciones nosocomiales, es cada vez➕resistente y peligrosa.

Con #CaixaImpulse, @astridperez15.bsky.social (@saludisciii.bsky.social) desarrolla una vacuna para bloquear su colonización intestinal y evitar infecciones.

https://tinyurl.com/mpd9vzvc",vacuna,,
post,lazarusart.bsky.social,2025-09-23T08:04:27.953000+00:00,https://bsky.app/profile/lazarusart.bsky.social/post/3lzihldd2vc26,at://did:plc:u4bbrmfbir746br7jqfapckb/app.bsky.feed.post/3lzihldd2vc26,"Ánimo!!! En nada lo terminas fijooo! Y si, creo que fue el bajón de la vacuna que lo causó",vacuna,,
post,elkozinski.bsky.social,2025-09-23T07:49:51.029000+00:00,https://bsky.app/profile/elkozinski.bsky.social/post/3lzigr6zirk2f,at://did:plc:pbnfdhrjrd3i4brnimbxphpg/app.bsky.feed.post/3lzigr6zirk2f,"Que en andalcía no se vacuna al ganado ""por el rearme"", tócate los cojones.
bsky.app/profile/enri...

cadenaser.com/andalucia/20...",vacuna,,
post,hotpotato73.bsky.social,2025-09-23T07:22:18.542000+00:00,https://bsky.app/profile/hotpotato73.bsky.social/post/3lzif7x3kxk2c,at://did:plc:wxwvmzbsslbkpq6nmu4vkmst/app.bsky.feed.post/3lzif7x3kxk2c,"Los que opinan que las pensiones están sobrevaloradas o que los mayores no se qué, son demasiado jóvenes pasa saber que la última ley que les pille les obligará a jubilarse a los 85 y posiblemente después de la jubilación les ofrecerán la ultima vacuna. Ahí lo dejo.",vacuna,,
post,jvrgb.bsky.social,2025-09-23T06:01:12.785000+00:00,https://bsky.app/profile/jvrgb.bsky.social/post/3lziaowqg6223,at://did:plc:t6j4jck4bzry335daqylsev4/app.bsky.feed.post/3lziaowqg6223,Tengo cita con el vampiro. Y también para la segunda y última dosis de la vacuna contra el Papiloma :),vacuna,,
post,jp-romero.bsky.social,2025-09-23T05:55:22.393000+00:00,https://bsky.app/profile/jp-romero.bsky.social/post/3lziaeildhc26,at://did:plc:wdqyeqnarkirnixc3wlo5owl/app.bsky.feed.post/3lziaeildhc26,¿Entonces se tendría que pedirles un certificado de vacunación a los estadounidenses para que puedan entrar a Europa? Por los anti toda vacuna.,vacuna,,
post,ladygrisel.bsky.social,2025-09-23T05:20:57.436000+00:00,https://bsky.app/profile/ladygrisel.bsky.social/post/3lzi6gxbsvs2p,at://did:plc:3qexdkuysk4la3dbwtq7lk7p/app.bsky.feed.post/3lzi6gxbsvs2p,Y eso será si siguen vivos. Sin protección de ninguna vacuna será un milagro que sobrevivan,vacuna,,
post,lavozdelquequen.bsky.social,2025-09-23T04:07:40+00:00,https://bsky.app/profile/lavozdelquequen.bsky.social/post/3lzi2dxftqi26,at://did:plc:zreul6oxw2aaf34ls6xtj2nk/app.bsky.feed.post/3lzi2dxftqi26,"Javier Milei, en vivo: las últimas medidas del Gobierno

Como un boomerang, hoy distintos usuarios salieron a cuestionar al Gobierno a través de las redes sociales por el costo fiscal del sorpresivo anuncio de retenciones cero a los granos y a la carne vacuna y aviar hasta el 31 de octubre. Según…",vacuna,,
post,dandastur.bsky.social,2025-09-23T02:02:56.399000+00:00,https://bsky.app/profile/dandastur.bsky.social/post/3lzhteundpk2t,at://did:plc:vgqzll6q4f7jgmdpifppwkwu/app.bsky.feed.post/3lzhteundpk2t,"En unos pocos años va a haber muchos MAGAs muy confundidos, ""no le pusimos una sola vacuna a nuestro hijo, no le dimos ni una sola pastilla, y resulta que es autista. ¿Qué ha pasado aquí?"", sin caer del guindo, engañados por el nuevo tocomocho que se saquen de la manga los republicanos para entonces",vacuna,,
post,rosariobenzocat.bsky.social,2025-09-23T00:17:00.475000+00:00,https://bsky.app/profile/rosariobenzocat.bsky.social/post/3lzhnhh5xns2r,at://did:plc:qvqshg4nfpqmzgck75y4ub5a/app.bsky.feed.post/3lzhnhh5xns2r,Es importante que todos los niños lleven su vacuna al día para no contagiar ni contagiarse. Son seguras y eficaces y sus efectos secundarios vienen escritos con letra muy pequeña,vacuna,,
post,ciudacain.bsky.social,2025-09-22T23:50:27.097000+00:00,https://bsky.app/profile/ciudacain.bsky.social/post/3lzhlxxlvi225,at://did:plc:k4d6uor7kgexjzonhfj6utd6/app.bsky.feed.post/3lzhlxxlvi225,"Con el tráfico internacional de personas que reciben y emiten aún, van a hacer a todas las enfermedades chungas con vacuna de la primera mitad del SXX great again, en todo el planeta. El que no casque, quedará cojo, ciego, con parálisis... Va a ser un puto cuadro.",vacuna,,
post,c4cus.bsky.social,2025-09-22T22:50:36.787372+00:00,https://bsky.app/profile/c4cus.bsky.social/post/3lzhimzic2v2g,at://did:plc:xqybj2sjzs5ugjmefc2lio3o/app.bsky.feed.post/3lzhimzic2v2g,"*TRUMP SOBRE TYLENOL: NO LO TOMEN

*TRUMP: RECOMIENDA QUE LA VACUNA CONTRA LA HEPATITIS B SE APLIQUE A LOS 12 AÑOS.
",vacuna,,
post,elcodigox.bsky.social,2025-09-22T22:31:42.484000+00:00,https://bsky.app/profile/elcodigox.bsky.social/post/3lzhhl5u6l22u,at://did:plc:pe4ainh5wjnq5mf5r7gb4lv6/app.bsky.feed.post/3lzhhl5u6l22u,"🚨 ÚLTIMA HORA: 🇺🇸 El Presidente Trump declara que no hay razón para aplicar la vacuna contra la hepatitis B a los recién nacidos.

#ÚltimaHora #Trump #Salud",vacuna,,
post,frushiante.bsky.social,2025-09-22T22:20:27.955000+00:00,https://bsky.app/profile/frushiante.bsky.social/post/3lzhgx2l5uk26,at://did:plc:kn6azf62hb4ys2ineo55tvsz/app.bsky.feed.post/3lzhgx2l5uk26,No vacuna => No protección => Muere => “no suma en las estadísticas”,vacuna,,
post,rodroinrainbows.bsky.social,2025-09-22T22:18:59.125000+00:00,https://bsky.app/profile/rodroinrainbows.bsky.social/post/3lzhgufubt22i,at://did:plc:lkasfnj52g6gb3e7k2nrmpbm/app.bsky.feed.post/3lzhgufubt22i,"La médico en Quirón Prevención: Tranquilo, la vacuna no hace mucho efecto.

Mi cuerpo: ¿Y si quedas inconsciente durante 4 horas esta tarde?",vacuna,,
post,jos-bafa.bsky.social,2025-09-22T22:13:07.299000+00:00,https://bsky.app/profile/jos-bafa.bsky.social/post/3lzhgjwdgps2w,at://did:plc:q4m4qn4avlxaxojabmkyrxaa/app.bsky.feed.post/3lzhgjwdgps2w,"Por desgracia, el artículo hace referencia a la extrema derecha como divulgadora de estos ataques a la ciencia, lo cierto es que por la izquierda no se quedan cortos. Por ejemplo Gaspar Llamazares y sus ataques a la vacuna de virus del papiloma. A veces me veo rodeado de neomedievalistas ignorantes",vacuna,,
post,itospuf.bsky.social,2025-09-22T22:11:02.898000+00:00,https://bsky.app/profile/itospuf.bsky.social/post/3lzhgg7oyfc25,at://did:plc:lbqhrqwhvmd6mnca4yl7hql5/app.bsky.feed.post/3lzhgg7oyfc25,Llevan 5 años hablando de la vacuna española contra el COVID y aún no hay ninguna.,vacuna,,
post,oknews.bsky.social,2025-09-22T22:06:36+00:00,https://bsky.app/profile/oknews.bsky.social/post/3lzhg6cxye32i,at://did:plc:gi3ari4ldhnq332p4ll5p42s/app.bsky.feed.post/3lzhg6cxye32i,"El Gobierno eliminó las retenciones a la carne: ¿cuánto durará?

La medida regirá hasta el 31 de octubre e impacta sobre todas las categorías de carne vacuna y aviar. El Gobierno ya había hecho lo mismo con los granos. Original Title: El Gobierno eliminó las retenciones a la carne: ¿cuánto durará?…",vacuna,,
post,dtpnews.bsky.social,2025-09-22T22:06:27+00:00,https://bsky.app/profile/dtpnews.bsky.social/post/3lzhg62d4m22d,at://did:plc:dnpnfzhqis3jb6l4zlo542ub/app.bsky.feed.post/3lzhg62d4m22d,"El Gobierno eliminó las retenciones a la carne: ¿cuánto durará?

La medida regirá hasta el 31 de octubre e impacta sobre todas las categorías de carne vacuna y aviar. El Gobierno ya había hecho lo mismo con los granos. Original Title: El Gobierno eliminó las retenciones a la carne: ¿cuánto durará?…",vacuna,,
post,20minutos.es,2025-09-22T21:59:19+00:00,https://bsky.app/profile/20minutos.es/post/3lzhfrbdef225,at://did:plc:7zw6euiay4tdf7mphq2opnks/app.bsky.feed.post/3lzhfrbdef225,"Una vacuna intranasal experimental elimina el virus de la covid-19 en ratones y es capaz de bloquear por completo la infección ver.20m.es/42knv4

➡ El estudio lo lidera un grupo de investigadores españoles
",vacuna,,
post,likedestiny.bsky.social,2025-09-22T21:43:38.833000+00:00,https://bsky.app/profile/likedestiny.bsky.social/post/3lzhev7s4622m,at://did:plc:rei4zszskuip3pdeda4tsat4/app.bsky.feed.post/3lzhev7s4622m,"Finales de septiembre y ya puedes ponerte la vacuna de la gripe, pero yo si voy a mi centro de salud a pedir cita me dicen que por edad no me toca hasta diciembre-enero 🙃",vacuna,,
post,carmeninlondon.bsky.social,2025-09-22T21:31:16.780000+00:00,https://bsky.app/profile/carmeninlondon.bsky.social/post/3lzhe744hz227,at://did:plc:m6e42hd7wgwwy5xypsaxryqn/app.bsky.feed.post/3lzhe744hz227,Ni cotiza que RFK y el infame Dr. Andrew Wakefield están detrás de esto. El del famoso estudio inventado que vinculaba la vacuna MMR y el autismo. El pájaro falseó los resultados pq él mismo intentaba patentar una vacuna para el sarampión. En UK le retiraron la licencia médica.,saramp,,
post,dioniab.bsky.social,2025-09-22T21:28:51.859000+00:00,https://bsky.app/profile/dioniab.bsky.social/post/3lzhe2rvul22u,at://did:plc:e5u6q5twqubyto2aiojfmcp2/app.bsky.feed.post/3lzhe2rvul22u,"El Doctor Trump …

Trump: ""Creo que la vacuna triple vírica debería tomarse por separado. 

Esto se basa en mi opinión"".",vacuna,,
post,prof-plumcake.bsky.social,2025-09-22T21:23:58.082000+00:00,https://bsky.app/profile/prof-plumcake.bsky.social/post/3lzhdrzqgzc2y,at://did:plc:jlfjaujvtpixzk2snnoea56b/app.bsky.feed.post/3lzhdrzqgzc2y,"Creo que no es tan sencillo, las vacunas no tienen un 100% de efectividad por lo que puede que yo me haya vacunado y sea del % que falla, si el resto os vacunais estoy seguro, si hay un 15% que no se vacuna, me pone en riesgo.",vacuna,,
post,medicoscubanos.com,2025-09-22T20:01:11.871157+00:00,https://bsky.app/profile/medicoscubanos.com/post/3lzh75zng6m2i,at://did:plc:af54wqetu5ozfay3inswgfyi/app.bsky.feed.post/3lzh75zng6m2i,"La vacuna española de la bronquiolitis previene el desarrollo del asma

Un equipo de científicos españoles ha demostrado por primera vez en modelos animales que la vacu...
#medicina #salud #noticias #cuba #medicine #health #news

👉 MedicosCubanos.com/Noticias
",vacuna,,
post,ellitoral.bsky.social,2025-09-22T18:02:08+00:00,https://bsky.app/profile/ellitoral.bsky.social/post/3lzgyj4zqdr2n,at://did:plc:4ccskudtibuddqtyffqc37mm/app.bsky.feed.post/3lzgyj4zqdr2n,Hasta el 31 de octubre: el Gobierno eliminó retenciones a la carne vacuna y aviar,vacuna,,
post,es-noticias.bsky.social,2025-09-22T17:28:03+00:00,https://bsky.app/profile/es-noticias.bsky.social/post/3lzgwmbfla22m,at://did:plc:7qsf5ypfoelbn4rnizzkhwts/app.bsky.feed.post/3lzgwmbfla22m,"Madrid vacuna ya a mayores en residencias del virus respiratorio que causa más ingresos en hospital

https://www.europesays.com/es/132218/

A partir del 15 de octubre, además se iniciará la campaña de la gripe y el covid Un…",vacuna,,
post,xuannelgonzali.bsky.social,2025-09-22T17:18:04.973000+00:00,https://bsky.app/profile/xuannelgonzali.bsky.social/post/3lzgw2e3fw22p,at://did:plc:gw46vvmwbgos5m7ukxkicbjs/app.bsky.feed.post/3lzgw2e3fw22p,"🇺🇸 Bajo juramento ante el comité del Senado, el Dr. Robert Sullivan confirma: ""La tecnología ARNm no es una vacuna, sino una plataforma experimental de modificación genética, y la proteína de pico, una toxina, causa daños muy graves a la salud... eso lo saben desde 2015...""

x.com/verdadsmoles...",vacuna,,
post,es.seand.me.uk,2025-09-22T17:17:15.459000+00:00,https://bsky.app/profile/es.seand.me.uk/post/3lzgvyuubhs2u,at://did:plc:yhx5ql4yyrggdqhbqryqar7i/app.bsky.feed.post/3lzgvyuubhs2u,Me he puesto la vacuna contra el COVID. 😃,vacuna,,
post,mmadrigal.bsky.social,2025-09-22T16:54:28.926000+00:00,https://bsky.app/profile/mmadrigal.bsky.social/post/3lzguq5mxmc2z,at://did:plc:vp2o3prnqcez3eqje4etsxcw/app.bsky.feed.post/3lzguq5mxmc2z,"Las narrativas sobre las relaciones entre el autismo y medicamentos tienen sus orígenes principales en la controversia y el mito surgido en 1998 con el estudio fraudulento de Andrew Wakefield que vinculaba la vacuna triple vírica (MMR) con el autismo
FALSO",vacuna,,
post,uninoticias.bsky.social,2025-09-22T16:35:39.002000+00:00,https://bsky.app/profile/uninoticias.bsky.social/post/3lzgtoi2i5s2l,at://did:plc:oktcim7hduuoqh2x6nz4ptxg/app.bsky.feed.post/3lzgtoi2i5s2l,"💉 La vacuna contra la hepatitis B para recién nacidos ha casi eliminado las infecciones infantiles por este virus en Estados Unidos. 

Los detalles 👉 uni.vi/HAOH106mnpA",vacuna,,
post,formulamilton.bsky.social,2025-09-22T15:47:15.295000+00:00,https://bsky.app/profile/formulamilton.bsky.social/post/3lzgqxwudss2r,at://did:plc:wjly77kuddo4kskhxfcsdywo/app.bsky.feed.post/3lzgqxwudss2r,"Hace unos años, por 1998, se publicó en The Lancet un artículo. En él se establecía asociación entre autismo y la vacuna MMR. El artículo fue retirado en 2010 porque se demostró que contenía sesgo en la muestra, mala calidad del analisis, conflicto de interés, etc. A partir de ahí se montó la bola.",vacuna,,
post,lavozdegalicia-bot.bsky.social,2025-09-22T14:51:01.358000+00:00,https://bsky.app/profile/lavozdegalicia-bot.bsky.social/post/3lzgntgrnme2t,at://did:plc:2xqifqi2vio6v2gs6hdrr7hv/app.bsky.feed.post/3lzgntgrnme2t,"Hasta 19.000 niños de 3 a 11 años podrán acceder a la vacuna intranasal contra la gripe desde el 13 de octubre

https://www.lavozdegalicia.es/noticia/galicia/2025/09/22/19000-ninos-3-11-anos-podran-acceder-vacuna-intranasal-contra-gripe-13-octubre/00031758549138432839572.htm",vacuna,,
post,kilowatio.bsky.social,2025-09-22T13:24:03.641000+00:00,https://bsky.app/profile/kilowatio.bsky.social/post/3lzgixv7upc23,at://did:plc:fjentj52ljyhizrukge4f5fm/app.bsky.feed.post/3lzgixv7upc23,"@redjuridica.bsky.social ""No responde por la mañana"" (Curioso que muera mi madre y ahora esto). Lo del tumor salió después de la pta- a saber de dónde viene, yo creo que alguna vacuna que no es la del papiloma o la que me metió lo del bulto que los médicos dicen que no es nada. El tiempo es crucial",vacuna,,
post,elpunt.cat,2025-09-22T13:18:04+00:00,https://bsky.app/profile/elpunt.cat/post/3lzginadjwk2f,at://did:plc:4pc6sewp4rhojt2x32s4z3nv/app.bsky.feed.post/3lzginadjwk2f,"SALUT | Salut distribueix 144.600 dosis de vacuna contra la grip a Girona

✍️ L. Artigas",vacuna,,
post,saludporderecho.bsky.social,2025-09-22T12:28:09.275000+00:00,https://bsky.app/profile/saludporderecho.bsky.social/post/3lzgftwaqns2m,at://did:plc:26fgus3r65lptxqml4zksyc6/app.bsky.feed.post/3lzgftwaqns2m,"💉 Lenacapavir, lo más parecido a una vacuna contra el VIH.

El problema no es la ciencia, sino el acceso: 
-💰 precios altos 
- 📜 patentes que bloquean genéricos
- 🌍 exclusión de algunos de los países que más lo necesitan 

www.elperiodico.com/es/sociedad/...",vacuna,,
post,lazarusart.bsky.social,2025-09-22T11:59:14.151000+00:00,https://bsky.app/profile/lazarusart.bsky.social/post/3lzgea7iwnk2c,at://did:plc:u4bbrmfbir746br7jqfapckb/app.bsky.feed.post/3lzgea7iwnk2c,"Anxo opina igual, se ha acatarrado por la vacuna",vacuna,,
post,fotografo76.bsky.social,2025-09-22T10:52:39.336000+00:00,https://bsky.app/profile/fotografo76.bsky.social/post/3lzgaj5qv422b,at://did:plc:tlvev7b7d6vybfukgk7cbohb/app.bsky.feed.post/3lzgaj5qv422b,"Yo duermo con mi mascota y vacuna.
Nigún problema.
Exacto comer culos sin limpieza bucal sí es antihigiénico o pollas.",vacuna,,
post,oknews.bsky.social,2025-09-22T10:01:52+00:00,https://bsky.app/profile/oknews.bsky.social/post/3lzg5offquh23,at://did:plc:gi3ari4ldhnq332p4ll5p42s/app.bsky.feed.post/3lzg5offquh23,"De 85 defunciones por influenza, unas 73 no contaban con la vacuna

El Ministerio de Salud (Minsa), a través del Departamento de Epidemiología, confirmó que hasta la semana epidemiológica 35, que corresponde del 24 al 30 de agosto de 2025, se notificaron tres defunciones por influenza, para un…",vacuna,,
post,dtpnews.bsky.social,2025-09-22T10:01:42+00:00,https://bsky.app/profile/dtpnews.bsky.social/post/3lzg5o3zenf2x,at://did:plc:dnpnfzhqis3jb6l4zlo542ub/app.bsky.feed.post/3lzg5o3zenf2x,"De 85 defunciones por influenza, unas 73 no contaban con la vacuna

El Ministerio de Salud (Minsa), a través del Departamento de Epidemiología, confirmó que hasta la semana epidemiológica 35, que corresponde del 24 al 30 de agosto de 2025, se notificaron tres defunciones por influenza, para un…",vacuna,,
post,armeniaquindioya.bsky.social,2025-09-22T08:39:50.258000+00:00,https://bsky.app/profile/armeniaquindioya.bsky.social/post/3lzfz3nz6nm22,at://did:plc:f3vuewqj46lvtcfze4lueayj/app.bsky.feed.post/3lzfz3nz6nm22,Gobierno del Quindío celebró el día del Amor y la Amistad con la campaña ‘Vacuna del Amor’ quindio.gov.co/gobierno-del...,vacuna,,
post,elibotika.bsky.social,2025-09-22T08:02:24.801000+00:00,https://bsky.app/profile/elibotika.bsky.social/post/3lzfwz3k6q22q,at://did:plc:kigx4c57h2bm6d43d55fiup2/app.bsky.feed.post/3lzfwz3k6q22q,"💉 La vacuna protege de la gripe y sus complicaciones (no del resfriado). 

✨ Especialmente importante para personas vulnerables.",vacuna,,
post,mnvallejov03.bsky.social,2025-09-22T00:25:52.033000+00:00,https://bsky.app/profile/mnvallejov03.bsky.social/post/3lzf5ifu2nj2i,at://did:plc:rnmwbqfwypqmc5tvhyy5ka24/app.bsky.feed.post/3lzf5ifu2nj2i,"99,9% de eficacia, así es la vacuna que marca un antes y un después contra el VIH
go.squidapp.co/n/EbLDKpz",vacuna,,
post,bleedingwrists.bsky.social,2025-09-21T23:26:50.965000+00:00,https://bsky.app/profile/bleedingwrists.bsky.social/post/3lzf26tmb2c2n,at://did:plc:logo3iagwnfjvkxn2dpdvkk2/app.bsky.feed.post/3lzf26tmb2c2n,ojalá la heterosexualidad pudiese quitarse con una vacuna,vacuna,,
post,almudenamoave.bsky.social,2025-09-21T21:25:20.907000+00:00,https://bsky.app/profile/almudenamoave.bsky.social/post/3lzetflber22o,at://did:plc:fbm5jrnopx3vntbdjmciqugl/app.bsky.feed.post/3lzetflber22o,"Yo lo vinculo más al confinamiento que a la vacuna 😄 pero estoy contigo,l@s idiotas se están multiplicando como los champiñones",vacuna,,
