kind,author,date,url,uri,text,matched_keyword,parent_url,parent_uri,week_start,text_clean
post,rosebud1968.bsky.social,2025-08-28 18:11:10.030000+00:00,https://bsky.app/profile/rosebud1968.bsky.social/post/3lxi5eb2s7k2w,at://did:plc:k4sn5gz4xe7full4ehwhdrwk/app.bsky.feed.post/3lxi5eb2s7k2w,"@msnbc.com  what Kennedy is doing is scaring people FROM getting the Covid, Flu, MMR, TETNUS, HEP B...vaccines.  I am NOT an anti-vaxer but I may be this year.",mmr,,,8/24/25,"@msnbc.com what Kennedy is doing is scaring people FROM getting the Covid, Flu, MMR, TETNUS, HEP B...vaccines. I am NOT an anti-vaxer but I may be this year."
post,spicedrum.bsky.social,2025-08-28 16:35:26.269000+00:00,https://bsky.app/profile/spicedrum.bsky.social/post/3lxhxz3f3n22u,at://did:plc:bpweucnnjmxsz4noiotiycfy/app.bsky.feed.post/3lxhxz3f3n22u,"Was going to get an MMR shot tomorrow but there is conflicting info on how long I would have to wait afterward to get additional vaccines, so now it's on hold. (May or may not have to wait a full month to get flu & covid shots after MMR - planning to get those Sept 15th when Mom can get hers so. üôÉ)",mmr,,,8/24/25,"Was going to get an MMR shot tomorrow but there is conflicting info on how long I would have to wait afterward to get additional vaccines, so now it's on hold. (May or may not have to wait a full month to get flu & covid shots after MMR - planning to get those Sept 15th when Mom can get hers so. üôÉ)"
post,ghostofgroucho.bsky.social,2025-08-28 13:12:28.385000+00:00,https://bsky.app/profile/ghostofgroucho.bsky.social/post/3lxhmo5nks22n,at://did:plc:qavaou3n534ci4rocdbk6lai/app.bsky.feed.post/3lxhmo5nks22n,"I am 56. Got my Polio 'booster' in January and i got that Vaccination when i was a kid. 

Got my MMR booster last year. 

Last week i got my Covid jab again! 

Flu Shot next week!",mmr,,,8/24/25,I am 56. Got my Polio 'booster' in January and i got that Vaccination when i was a kid. Got my MMR booster last year. Last week i got my Covid jab again! Flu Shot next week!
post,ashleycakes.bsky.social,2025-08-28 11:21:58.814000+00:00,https://bsky.app/profile/ashleycakes.bsky.social/post/3lxhgil74ec2i,at://did:plc:ho7kpdbn5md7j3kqtpicigab/app.bsky.feed.post/3lxhgil74ec2i,"Thank you for everything you said and for everything you did and tried to do. My baby is (was?) supposed to get her covid primary series as soon as she can in 2 weeks. I'm devastated if she can't. And what about MMR, varicella, everything else she needs. I can't believe this.",mmr,,,8/24/25,"Thank you for everything you said and for everything you did and tried to do. My baby is (was?) supposed to get her covid primary series as soon as she can in 2 weeks. I'm devastated if she can't. And what about MMR, varicella, everything else she needs. I can't believe this."
post,spicedrum.bsky.social,2025-08-28 01:51:16.577000+00:00,https://bsky.app/profile/spicedrum.bsky.social/post/3lxggm3axs22x,at://did:plc:bpweucnnjmxsz4noiotiycfy/app.bsky.feed.post/3lxggm3axs22x,"RIP your arm. (I'm gonna get mmr and tdap, maybe this Friday after work, then covid in a couple weeks.)",mmr,,,8/24/25,"RIP your arm. (I'm gonna get mmr and tdap, maybe this Friday after work, then covid in a couple weeks.)"
post,abyssalsong.bsky.social,2025-08-28 01:21:12.862000+00:00,https://bsky.app/profile/abyssalsong.bsky.social/post/3lxgewd3ydk2r,at://did:plc:lxnevxgyv4vmj7vv4pqqthqt/app.bsky.feed.post/3lxgewd3ydk2r,"Got my immunization appts set up for flu, MMR, and COVID. Gimme those boosters.

That‚Äôs all I‚Äôve got left for now for good news. Night, y‚Äôall.",mmr,,,8/24/25,"Got my immunization appts set up for flu, MMR, and COVID. Gimme those boosters. That's all I've got left for now for good news. Night, y'all."
post,dudesomewhere.bsky.social,2025-08-27 23:51:22.402000+00:00,https://bsky.app/profile/dudesomewhere.bsky.social/post/3lxg7voe6bc2k,at://did:plc:lf4fb7xfj55hnq3abzgn7lyq/app.bsky.feed.post/3lxg7voe6bc2k,"I got MMR, RSV and pneumonia vax all at once at my nearby grocery store pharmacy.

No questions asked.

Zero effects.  Had supper when I got home.

The new flu and covid vax will be available in two weeks - already in stock at the store.

Don't wait!",mmr,,,8/24/25,"I got MMR, RSV and pneumonia vax all at once at my nearby grocery store pharmacy. No questions asked. Zero effects. Had supper when I got home. The new flu and covid vax will be available in two weeks - already in stock at the store. Don't wait!"
post,gracehill.bsky.social,2025-08-27 22:08:54.832000+00:00,https://bsky.app/profile/gracehill.bsky.social/post/3lxg26hlaw22h,at://did:plc:vckvwvcvm3zkqhkg6pzzzxqe/app.bsky.feed.post/3lxg26hlaw22h,"I'm waiting until late September to get my flu shots, but we vaxed everybody in the house for covid last Tuesday, the last day they were widely available. Lucky!

Got a TDAP at the health dept in Feb and an MMR at Walmart in March (my measles titers were low, per the health department).",mmr,,,8/24/25,"I'm waiting until late September to get my flu shots, but we vaxed everybody in the house for covid last Tuesday, the last day they were widely available. Lucky! Got a TDAP at the health dept in Feb and an MMR at Walmart in March (my measles titers were low, per the health department)."
post,blackmetronome.bsky.social,2025-08-27 19:43:59.871000+00:00,https://bsky.app/profile/blackmetronome.bsky.social/post/3lxfs3dg33k2z,at://did:plc:5rzlkhiq65ar3vhavqxf6roa/app.bsky.feed.post/3lxfs3dg33k2z,"If you have depression you qualify as an adult to receive the new covid vaccine. 

I mean, not to be funny, but that means a whole shit ton of us here on Bluesky automatically qualify, so get your shots next month and get your flu and MMR boosters too if you haven't already.",mmr,,,8/24/25,"If you have depression you qualify as an adult to receive the new covid vaccine. I mean, not to be funny, but that means a whole shit ton of us here on Bluesky automatically qualify, so get your shots next month and get your flu and MMR boosters too if you haven't already."
post,anniedesimio.bsky.social,2025-08-27 18:44:21.907000+00:00,https://bsky.app/profile/anniedesimio.bsky.social/post/3lxfoqp7hi22t,at://did:plc:hxjo6nur55cesu2zw672yt6c/app.bsky.feed.post/3lxfoqp7hi22t,"I got an updated MMR shot a few months ago. Went to Krogers on Saturday to get flu/covid and the pharmacist told me it wasn‚Äôt worth it bc they weren‚Äôt effective against new variants, it was too early for a flu shot, and they didn‚Äôt have any for this year yet. Very disconcerting!",mmr,,,8/24/25,"I got an updated MMR shot a few months ago. Went to Krogers on Saturday to get flu/covid and the pharmacist told me it wasn't worth it bc they weren't effective against new variants, it was too early for a flu shot, and they didn't have any for this year yet. Very disconcerting!"
post,woodsfern.bsky.social,2025-08-27 18:40:05.063000+00:00,https://bsky.app/profile/woodsfern.bsky.social/post/3lxfoj2b2es22,at://did:plc:efvttw37rk5mjohuohorxhrg/app.bsky.feed.post/3lxfoj2b2es22,"Scheduled flu shot for September. I requested a MMR titer w/ my next blood work appt. in Nov. (born in ‚Äò79). But I‚Äôm most concerned about updated Covid vax access. I was adamant I want one, but my Dr. is even unsure of guidelines. It‚Äôs madness!",mmr,,,8/24/25,"Scheduled flu shot for September. I requested a MMR titer w/ my next blood work appt. in Nov. (born in '79). But I'm most concerned about updated Covid vax access. I was adamant I want one, but my Dr. is even unsure of guidelines. It's madness!"
post,seed-corn-thoughts.bsky.social,2025-08-27 18:00:22.675000+00:00,https://bsky.app/profile/seed-corn-thoughts.bsky.social/post/3lxfmc2acmk2j,at://did:plc:hhozbujq5e4p3du6ojqxjftc/app.bsky.feed.post/3lxfmc2acmk2j,"Is it stupid that you're going to have to do the Pretextual Condition Dance to get your COVID vaccine?  Yes.
Did RFK want to pull this, the flu vaccine, and probably MMR off the market entirely and replace them with essential oils?  Also yes.",mmr,,,8/24/25,"Is it stupid that you're going to have to do the Pretextual Condition Dance to get your COVID vaccine? Yes. Did RFK want to pull this, the flu vaccine, and probably MMR off the market entirely and replace them with essential oils? Also yes."
post,abcbtommi.bsky.social,2025-08-27 16:21:37.825000+00:00,https://bsky.app/profile/abcbtommi.bsky.social/post/3lxfgrhubbc26,at://did:plc:pnx7rxyvuvibshux6xp4nluq/app.bsky.feed.post/3lxfgrhubbc26,"I re-upped MMR when I saw that it seemed to be cross-effective with COVID protection in a study, and I also just assumed every disease would come back in style. Simply vaxxmaxx.",mmr,,,8/24/25,"I re-upped MMR when I saw that it seemed to be cross-effective with COVID protection in a study, and I also just assumed every disease would come back in style. Simply vaxxmaxx."
post,stopgenai.com,2025-08-27 13:46:56.094000+00:00,https://bsky.app/profile/stopgenai.com/post/3lxf64u4buc2y,at://did:plc:nqfe34zrm3swjqxann5blgbe/app.bsky.feed.post/3lxf64u4buc2y,"They did what vaccines were always intended to do... Prevent infection and transmission, eradicate the virus.

MMR and hepatitis vaccines I got were similarly effective.

Flu is tricky, but at least most years the strain the vaxx is for is for a strain that is circulating.

But Covid vaxx...",mmr,,,8/24/25,"They did what vaccines were always intended to do... Prevent infection and transmission, eradicate the virus. MMR and hepatitis vaccines I got were similarly effective. Flu is tricky, but at least most years the strain the vaxx is for is for a strain that is circulating. But Covid vaxx..."
post,evilgenius70.bsky.social,2025-08-27 02:55:46.151000+00:00,https://bsky.app/profile/evilgenius70.bsky.social/post/3lxdzqi4ank2c,at://did:plc:uy7v25gt73g2c5eujlywp35n/app.bsky.feed.post/3lxdzqi4ank2c,"I went into KP last week for a MMR booster and asked about the COVID vaccine.
They said it won‚Äôt be available until mid/late October.",mmr,,,8/24/25,I went into KP last week for a MMR booster and asked about the COVID vaccine. They said it won't be available until mid/late October.
post,oysterboy-redux.bsky.social,2025-08-26 21:49:22.705000+00:00,https://bsky.app/profile/oysterboy-redux.bsky.social/post/3lxdimmbznc2i,at://did:plc:idndyixtwkknpstgcruafzq2/app.bsky.feed.post/3lxdimmbznc2i,"Covid and flu boosters are no big deal and I even got a MMR vax this year, again easy peasy.  Shingrix was not.",mmr,,,8/24/25,"Covid and flu boosters are no big deal and I even got a MMR vax this year, again easy peasy. Shingrix was not."
post,tomlevenson.bsky.social,2025-08-26 20:19:43.053000+00:00,https://bsky.app/profile/tomlevenson.bsky.social/post/3lxddmbu2b223,at://did:plc:7qfedbj3s7hi2yh6bs4fkhgy/app.bsky.feed.post/3lxddmbu2b223,"3/ One that fits both genuine vaccine disasters (the Cutter Incident, e.g.) and false panics (re DPT in the 70s; MMR in the 90s to the present; COVID-19 jabs now) into a seemingly continuous record of failure.  My goal to both expose and call out such rhetorical fast-and-looseness...",mmr,,,8/24/25,"3/ One that fits both genuine vaccine disasters (the Cutter Incident, e.g.) and false panics (re DPT in the 70s; MMR in the 90s to the present; COVID-19 jabs now) into a seemingly continuous record of failure. My goal to both expose and call out such rhetorical fast-and-looseness..."
post,azurelionprod.bsky.social,2025-08-26 17:36:32.545000+00:00,https://bsky.app/profile/azurelionprod.bsky.social/post/3lxd2iivhc222,at://did:plc:3tiss4hfnm6zmsswxbkuh5on/app.bsky.feed.post/3lxd2iivhc222,"I refuse to receive more Covid vaccines because the two  I did receive made me extremely scarily ill.
The same, although not so dramatically ill, with flu vaccines.
However, I've received plenty of others, including several rounds of MMR, DPT, polio, and hepatitis vaccines.",mmr,,,8/24/25,"I refuse to receive more Covid vaccines because the two I did receive made me extremely scarily ill. The same, although not so dramatically ill, with flu vaccines. However, I've received plenty of others, including several rounds of MMR, DPT, polio, and hepatitis vaccines."
post,bcreality.bsky.social,2025-08-26 14:06:56.854000+00:00,https://bsky.app/profile/bcreality.bsky.social/post/3lxcorprtzk2t,at://did:plc:2pondrlrs5xlg5astgfpm6i5/app.bsky.feed.post/3lxcorprtzk2t,Remember when Jason Kenney was bribing Albertans to get the Covid vaccine by paying them $100? I hope you saved that $100 to pay for it this fall. Perhaps they'd pay parents $50 to Vax their kids for MMR?,mmr,,,8/24/25,Remember when Jason Kenney was bribing Albertans to get the Covid vaccine by paying them $100? I hope you saved that $100 to pay for it this fall. Perhaps they'd pay parents $50 to Vax their kids for MMR?
post,davidw1457.bsky.social,2025-08-26 04:39:59.617000+00:00,https://bsky.app/profile/davidw1457.bsky.social/post/3lxbp3wg7xs2g,at://did:plc:iasojvds7udluj4ssxhdo7xj/app.bsky.feed.post/3lxbp3wg7xs2g,I thought the covid vaccine was the worst. Or was it mmr? Or are all vaccines the worst because he's a eugenicist Nazi who wants people to die?,mmr,,,8/24/25,I thought the covid vaccine was the worst. Or was it mmr? Or are all vaccines the worst because he's a eugenicist Nazi who wants people to die?
post,hairbrush-marsha.bsky.social,2025-08-26 01:39:22.425000+00:00,https://bsky.app/profile/hairbrush-marsha.bsky.social/post/3lxbeyxbcpc2z,at://did:plc:4y7uy34o7doqhaif4y45bdue/app.bsky.feed.post/3lxbeyxbcpc2z,I got Covid and MMR boosters last month because ‚Ä¶ gestures broadly.,mmr,,,8/24/25,I got Covid and MMR boosters last month because ... gestures broadly.
post,natbat.bsky.social,2025-08-25 19:27:40.645000+00:00,https://bsky.app/profile/natbat.bsky.social/post/3lxaqacmznk27,at://did:plc:3itfsswloibyrxr5mkfkyygr/app.bsky.feed.post/3lxaqacmznk27,"I actually got a titer done to check if I needed an MMR, I also paid extra to get the Covid, rsv & pneumonia vaccines at the same time as well as a bunch of other preventative health stuff earlier this year",mmr,,,8/24/25,"I actually got a titer done to check if I needed an MMR, I also paid extra to get the Covid, rsv & pneumonia vaccines at the same time as well as a bunch of other preventative health stuff earlier this year"
post,aestraya.bsky.social,2025-08-25 19:18:21.371000+00:00,https://bsky.app/profile/aestraya.bsky.social/post/3lxappnbbok27,at://did:plc:huhkqaeqify6eyci2acpv3nv/app.bsky.feed.post/3lxappnbbok27,"Got vaxxed today - MMR and TDAP. I had an MMR titer run last year and found out I don't have immunity to mumps, so my doc said it'd be fine to get a booster. And I had no idea when the last time I had a TDAP shot was so got that done, too. I'll go back next month for flu and COVID.",mmr,,,8/24/25,"Got vaxxed today - MMR and TDAP. I had an MMR titer run last year and found out I don't have immunity to mumps, so my doc said it'd be fine to get a booster. And I had no idea when the last time I had a TDAP shot was so got that done, too. I'll go back next month for flu and COVID."
post,cryptidbarbie.bsky.social,2025-08-25 17:57:37.237000+00:00,https://bsky.app/profile/cryptidbarbie.bsky.social/post/3lxal7bk32c2t,at://did:plc:gyv7jg3lygpxgynrzvyhlp4o/app.bsky.feed.post/3lxal7bk32c2t,"Happy to report I was not charged for my MMR booster. Next up, possibly having to fight for a flu and covid vax. 
üá∫üá≤üá∫üá≤üá∫üá≤üá∫üá≤üá∫üá≤üá∫üá≤üá∫üá≤üá∫üá≤üôÉ",mmr,,,8/24/25,"Happy to report I was not charged for my MMR booster. Next up, possibly having to fight for a flu and covid vax. 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🙃"
post,silvergamewolf.bsky.social,2025-08-25 17:24:12.776000+00:00,https://bsky.app/profile/silvergamewolf.bsky.social/post/3lxajdjwqms2y,at://did:plc:nf733ugvxjofbfftqzrrgnlv/app.bsky.feed.post/3lxajdjwqms2y,"So glad I opted to get boosters on MMR and Tdap. I'll get my COVID and flu today for this year and then I'll spread the word to my friends. I'll print this out too, tbh! XD

Thank you so much for your help Chise!!!!",mmr,,,8/24/25,"So glad I opted to get boosters on MMR and Tdap. I'll get my COVID and flu today for this year and then I'll spread the word to my friends. I'll print this out too, tbh! XD Thank you so much for your help Chise!!!"
post,rdarinmbob.bsky.social,2025-08-25 14:59:07.656000+00:00,https://bsky.app/profile/rdarinmbob.bsky.social/post/3lxaba43lu22j,at://did:plc:zf34h7esbwchpyjtohfgearl/app.bsky.feed.post/3lxaba43lu22j,"My wife and I recently got MMR, DTaP and newest Covid just in case. We're trying to get everything we can for our kids too. These morons trying to kill us in every way they can come up with.",mmr,,,8/24/25,"My wife and I recently got MMR, DTaP and newest Covid just in case. We're trying to get everything we can for our kids too. These morons trying to kill us in every way they can come up with."
post,oldladyscreaming.bsky.social,2025-08-25 14:27:29.084000+00:00,https://bsky.app/profile/oldladyscreaming.bsky.social/post/3lxa7hjhrn224,at://did:plc:drsfeb4t7x7keoq3mvjdmfn2/app.bsky.feed.post/3lxa7hjhrn224,Except that there are children too young to get the MMR vaccine so they are still vulnerable. And why not make that same argument to the women who blocked me who is mad about US people bringing COVID to UK?,mmr,,,8/24/25,Except that there are children too young to get the MMR vaccine so they are still vulnerable. And why not make that same argument to the women who blocked me who is mad about US people bringing COVID to UK?
post,oldladyscreaming.bsky.social,2025-08-25 14:13:58.104000+00:00,https://bsky.app/profile/oldladyscreaming.bsky.social/post/3lxa6pe2lys24,at://did:plc:drsfeb4t7x7keoq3mvjdmfn2/app.bsky.feed.post/3lxa6pe2lys24,"Yes, I am pro vaccines. I think they should be required for travel. The MMR is nearly 100% preventative against the measles, and should be required for travel. The COVID vaccine is not effective at all against transmission, so caring about that but not MMR for travel seems odd.",mmr,,,8/24/25,"Yes, I am pro vaccines. I think they should be required for travel. The MMR is nearly 100% preventative against the measles, and should be required for travel. The COVID vaccine is not effective at all against transmission, so caring about that but not MMR for travel seems odd."
post,gatekeeper-4048.bsky.social,2025-08-24 23:29:41.254000+00:00,https://bsky.app/profile/gatekeeper-4048.bsky.social/post/3lx6nc542vk2d,at://did:plc:wh366ldv5suxsyl6mtxtdpw6/app.bsky.feed.post/3lx6nc542vk2d,Great! 6/30/25 3ish weeks before the dentist my son's & I got our Covid booster. Clue me in on why your doc suggested the MMR for you?,mmr,,,8/24/25,Great! 6/30/25 3ish weeks before the dentist my son's & I got our Covid booster. Clue me in on why your doc suggested the MMR for you?
post,tah-sci.com,2025-08-24 21:08:10.659000+00:00,https://bsky.app/profile/tah-sci.com/post/3lx6ff3tnak25,at://did:plc:vlt4hjzdzkkmxc3m4y2nhat2/app.bsky.feed.post/3lx6ff3tnak25,"The MMR vaccine is not only universally recognised as a good idea, it usually comes out as top of the ""best buys"" in health, the cost to benefit is absolutely enormous. For COVID, indeed reasonable people / Governments have drawn different conclusions for different groups at different times.",mmr,,,8/24/25,"The MMR vaccine is not only universally recognised as a good idea, it usually comes out as top of the ""best buys"" in health, the cost to benefit is absolutely enormous. For COVID, indeed reasonable people / Governments have drawn different conclusions for different groups at different times."
post,bbolker.bsky.social,2025-08-24 19:00:27.245000+00:00,https://bsky.app/profile/bbolker.bsky.social/post/3lx66apgtic2x,at://did:plc:eo2un6k4yqwliqszd7wgkhbi/app.bsky.feed.post/3lx66apgtic2x,"Seems like a long shot, but: you didn't by any chance substitute ""mRNA vax"" for ""MMR vax""? MMR is measles-mumps-rubella, licensed 1971;  the mRNA vax people would be arguing about for children is Moderna's COVID-19 vax. There may be legit arguments there? pubmed.ncbi.nlm.nih.gov/38236136/",mmr,,,8/24/25,"Seems like a long shot, but: you didn't by any chance substitute ""mRNA vax"" for ""MMR vax""? MMR is measles-mumps-rubella, licensed 1971; the mRNA vax people would be arguing about for children is Moderna's COVID-19 vax. There may be legit arguments there? pubmed.ncbi.nlm.nih.gov/38236136/"
post,sherlockwithoutabs.bsky.social,2025-08-24 18:59:47.769000+00:00,https://bsky.app/profile/sherlockwithoutabs.bsky.social/post/3lx667js6ns2f,at://did:plc:ichgpitf7lpn4tdb44ktib5x/app.bsky.feed.post/3lx667js6ns2f,Yeah gonna re-up MMR to be safe and get my annual flu and covid.,mmr,,,8/24/25,Yeah gonna re-up MMR to be safe and get my annual flu and covid.
post,dianademarest.bsky.social,2025-08-24 16:48:55.027000+00:00,https://bsky.app/profile/dianademarest.bsky.social/post/3lx5wvithds27,at://did:plc:qx4ggw7rolbjb5bzbqc3nf6p/app.bsky.feed.post/3lx5wvithds27,"I got every shot available before RFK took office: pneumonia, shingles, RSV, Covid, MMR, Tdap, flu.  Still looking for polio. most pharmacies don't carry it. I'm not taking any chances with this clown.",mmr,,,8/24/25,"I got every shot available before RFK took office: pneumonia, shingles, RSV, Covid, MMR, Tdap, flu. Still looking for polio. most pharmacies don't carry it. I'm not taking any chances with this clown."
post,sailorrooscout.bsky.social,2025-08-24 16:27:37.727000+00:00,https://bsky.app/profile/sailorrooscout.bsky.social/post/3lx5vpgpe2s2x,at://did:plc:llgfbjvsqkaicezsf7mzjxr3/app.bsky.feed.post/3lx5vpgpe2s2x,This is currently for COVID-19 but also make sure you‚Äôre up to date on your MMR and others to be safe!,mmr,,,8/24/25,This is currently for COVID-19 but also make sure you're up to date on your MMR and others to be safe!
post,valkyriesong.bsky.social,2025-08-24 15:15:17.491000+00:00,https://bsky.app/profile/valkyriesong.bsky.social/post/3lx5ro3jvd222,at://did:plc:z2p4aqfsboopcbdn6gnfq42p/app.bsky.feed.post/3lx5ro3jvd222,"Agreed! I got my TDAP, Shingles, Hep B, Covid, RSV started before he took office. I'm now thinking I should get the mmr, mpox, chickenpox, and polio done again. It's been about fifty years on those.",mmr,,,8/24/25,"Agreed! I got my TDAP, Shingles, Hep B, Covid, RSV started before he took office. I'm now thinking I should get the mmr, mpox, chickenpox, and polio done again. It's been about fifty years on those."
post,stismail.bsky.social,2025-08-24 15:06:45.968000+00:00,https://bsky.app/profile/stismail.bsky.social/post/3lx5r6tpg6225,at://did:plc:g2kdzs3hnpk76ft53ooqk2ri/app.bsky.feed.post/3lx5r6tpg6225,"1. Modern vaccine denialism exists in large part b/c Andrew Wakefield wanted to sell his own measles vaccine, so he ""needed"" to discredit the MMR vaccine. COVID-19 vax denialism also added some racism to the mix, b/c almost everything bad in this country does.",mmr,,,8/24/25,"1. Modern vaccine denialism exists in large part b/c Andrew Wakefield wanted to sell his own measles vaccine, so he ""needed"" to discredit the MMR vaccine. COVID-19 vax denialism also added some racism to the mix, b/c almost everything bad in this country does."
post,stochasticooze.bsky.social,2025-08-23 21:04:20.096000+00:00,https://bsky.app/profile/stochasticooze.bsky.social/post/3lx3upcip222j,at://did:plc:rgiyj4j5kscbwvuugn5o2lsz/app.bsky.feed.post/3lx3upcip222j,"I got MMR and COVID boosters today and now all my joints hurt

I already had some pain in my right shoulder and left elbow before this but now it's everywhere

Apparently *both* vaccines are known to have this as a side effect

So that's fun

Maybe I'll do some reading",mmr,,,8/17/25,I got MMR and COVID boosters today and now all my joints hurt I already had some pain in my right shoulder and left elbow before this but now it's everywhere Apparently *both* vaccines are known to have this as a side effect So that's fun Maybe I'll do some reading
post,thatheatherc.bsky.social,2025-08-23 00:40:01.183000+00:00,https://bsky.app/profile/thatheatherc.bsky.social/post/3lwzqc2mlcs2v,at://did:plc:awvcwsssryvq5iilc27rn22y/app.bsky.feed.post/3lwzqc2mlcs2v,"So I must pay $100 for my public health care because the Alberta Premier doesn‚Äôt like the COVID-19 vaccine (or any of them frankly, see our measles situation & the MMR) and I may not even get access to one because I live in Alberta?

Thrilled, I tell ya, thrilled.

Medical ration cards are next.",mmr,,,8/17/25,"So I must pay $100 for my public health care because the Alberta Premier doesn't like the COVID-19 vaccine (or any of them frankly, see our measles situation & the MMR) and I may not even get access to one because I live in Alberta? Thrilled, I tell ya, thrilled. Medical ration cards are next."
post,putawomanincharge.bsky.social,2025-08-22 14:37:23.479000+00:00,https://bsky.app/profile/putawomanincharge.bsky.social/post/3lwyomhwzis2e,at://did:plc:frsz4s3drb7shzw3g6x53x53/app.bsky.feed.post/3lwyomhwzis2e,"Get your vaccine while you can.
COVID 
Flu
Pneumonia ( if eligible.)
MMR booster if recommended.",mmr,,,8/17/25,Get your vaccine while you can. COVID Flu Pneumonia ( if eligible.) MMR booster if recommended.
post,billstewart.bsky.social,2025-08-22 08:26:06.205000+00:00,https://bsky.app/profile/billstewart.bsky.social/post/3lwxzukol4c2l,at://did:plc:glnrpdclklz3qtlc45zm33u3/app.bsky.feed.post/3lwxzukol4c2l,"Around here, CVS's website never could cope with NovaVax,
and you had to call each store to find whether they had it and what days.
You MIGHT be able to get whichever COVID vax they have as a walk-in, though; that's also how they handle MMR, Tdap, flu, etc.",mmr,,,8/17/25,"Around here, CVS's website never could cope with NovaVax, and you had to call each store to find whether they had it and what days. You MIGHT be able to get whichever COVID vax they have as a walk-in, though; that's also how they handle MMR, Tdap, flu, etc."
post,magdadefiant.bsky.social,2025-08-22 05:14:35.260000+00:00,https://bsky.app/profile/magdadefiant.bsky.social/post/3lwxp642q5s2e,at://did:plc:u4m6rlqwtljxlnari7662ioy/app.bsky.feed.post/3lwxp642q5s2e,"What has this got to do with Andrew Wakefield‚Äôs lies about MMR? That‚Äôs right , absolutely nothing. He has done untold damage including deaths and life changing injuries due to measles and Covid infections.",mmr,,,8/17/25,"What has this got to do with Andrew Wakefield's lies about MMR? That's right , absolutely nothing. He has done untold damage including deaths and life changing injuries due to measles and Covid infections."
post,mini-katze.bsky.social,2025-08-22 03:59:23.815000+00:00,https://bsky.app/profile/mini-katze.bsky.social/post/3lwxkxnme5k2x,at://did:plc:devi6cxausrragzvgzsr46lg/app.bsky.feed.post/3lwxkxnme5k2x,And very worrying that wormbrain hates Gardasil - I expect it will be restricted like MMR and COVID-19 vaccines.,mmr,,,8/17/25,And very worrying that wormbrain hates Gardasil - I expect it will be restricted like MMR and COVID-19 vaccines.
post,autistichalsin.bsky.social,2025-08-21 23:38:47.255000+00:00,https://bsky.app/profile/autistichalsin.bsky.social/post/3lwx4fngfzk27,at://did:plc:vdt5gpt63xe45trftlom2uxq/app.bsky.feed.post/3lwx4fngfzk27,"Like sorry but I'm still mad. How dare they claim to be ""combating ableism"" while arguing against the COVID vaccine because it ""doesn't prevent enough deaths."" Should we also discard the MMR vaccine because it has a mere 97% rate of conferring immunity to measles? Lying, ableist hacks.",mmr,,,8/17/25,"Like sorry but I'm still mad. How dare they claim to be ""combating ableism"" while arguing against the COVID vaccine because it ""doesn't prevent enough deaths."" Should we also discard the MMR vaccine because it has a mere 97% rate of conferring immunity to measles? Lying, ableist hacks."
post,autistichalsin.bsky.social,2025-08-21 23:24:35.341000+00:00,https://bsky.app/profile/autistichalsin.bsky.social/post/3lwx3may2r225,at://did:plc:vdt5gpt63xe45trftlom2uxq/app.bsky.feed.post/3lwx3may2r225,"Seat belts stop death, but you also need to drive safe. The COVID vaccine stops death, but you also need to mask. Masking stops death, but you also need to vaccinate.
For an anti-ableism activist, you are sounding suspiciously anti-vaccine. Do you also think the MMR vaccine causes autism?",mmr,,,8/17/25,"Seat belts stop death, but you also need to drive safe. The COVID vaccine stops death, but you also need to mask. Masking stops death, but you also need to vaccinate. For an anti-ableism activist, you are sounding suspiciously anti-vaccine. Do you also think the MMR vaccine causes autism?"
post,marianbrez.bsky.social,2025-08-21 22:51:43.388000+00:00,https://bsky.app/profile/marianbrez.bsky.social/post/3lwwzriexcs2v,at://did:plc:7ucmtxgtopc2mbgmlbr6qaup/app.bsky.feed.post/3lwwzriexcs2v,"""...didn‚Äôt just dabble in conspiracy theories‚Äîhe franchised them...lied about covid...said MMR vaccines cause autism, called the COVID vaccine the 'deadliest vaccine ever made,'...became a one-man PR team for spreading Measles...a man who has exactly as much public health expertise as Paris Hilton.""",mmr,,,8/17/25,"""...didn't just dabble in conspiracy theories—he franchised them...lied about covid...said MMR vaccines cause autism, called the COVID vaccine the 'deadliest vaccine ever made,'...became a one-man PR team for spreading Measles...a man who has exactly as much public health expertise as Paris Hilton."""
post,longtriptothestars.bsky.social,2025-08-21 13:32:01.490000+00:00,https://bsky.app/profile/longtriptothestars.bsky.social/post/3lww2io6o4k2v,at://did:plc:ag2nr5yoijxdlcnk2wluzqql/app.bsky.feed.post/3lww2io6o4k2v,"""COVID-19 pandemic influenced vaccination uptake in different ways: increased vaccine hesitancy affected also MMR, pandemic restrictions impacted visits to general practitioners[...]. This current outbreak started in 2023, with 21,133 cases and 21 deaths having been reported by mid July 2024.""",mmr,,,8/17/25,"""COVID-19 pandemic influenced vaccination uptake in different ways: increased vaccine hesitancy affected also MMR, pandemic restrictions impacted visits to general practitioners[...]. This current outbreak started in 2023, with 21,133 cases and 21 deaths having been reported by mid July 2024."""
